id;ResponsID;Tiener_kind_code;Ouder_kind_code;Bijbaan_code;Werkloos_code;Koop_code;Sociaal_huur_code;Student;Mid_inkomen_code;Hoog_inkomen_code;Makkelijk_meer_minder_werk_code;Opleiding_code;single_parent_code;geslacht_code;Jong_kind_code;welfare_gap;Age_18_27_code;Age_51_67_code;tweedeverdiender;Bijstand;Parttime_code;Index1;Support;Labor_participation;Difference;UBI_1200;UBI_630;No_tax_deduction;Make_UBI_taxable;Health_allowance;No_allowances;UBI_child_300;UBI_child_185
271;438;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;8;3;40;-1.59;-1;-1;1;0;0;1;0;1
271;438;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;9;2;35;1.87;-1;-1;0;1;1;0;-1;-1
272;440;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;4;0;8.31;1;0;1;0;1;0;1;0
272;440;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;2;3;0;10.16;1;0;0;1;-1;-1;0;1
272;440;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;3;4;0;12.0;1;0;-1;-1;0;1;-1;-1
272;440;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;4;2;0;5.77;0;1;0;1;0;1;1;0
272;440;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;5;4;0;6.3;0;1;-1;-1;1;0;0;1
272;440;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;6;3;0;2.61;0;1;1;0;-1;-1;-1;-1
272;440;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;7;2;0;2.1;-1;-1;-1;-1;-1;-1;1;0
272;440;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;8;3;0;-1.59;-1;-1;1;0;0;1;0;1
272;440;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;9;3;0;1.87;-1;-1;0;1;1;0;-1;-1
273;441;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;1;4;0;6.9;1;0;1;0;1;0;1;0
273;441;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;2;4;0;8.64;1;0;0;1;-1;-1;0;1
273;441;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;3;4;0;11.78;1;0;-1;-1;0;1;-1;-1
273;441;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;4;3;0;5.22;0;1;0;1;0;1;1;0
273;441;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;5;3;0;6.08;0;1;-1;-1;1;0;0;1
273;441;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;6;4;0;1.2;0;1;1;0;-1;-1;-1;-1
273;441;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;7;3;0;1.88;-1;-1;-1;-1;-1;-1;1;0
273;441;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;8;2;8;-3.0;-1;-1;1;0;0;1;0;1
273;441;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;9;2;8;1.6;-1;-1;0;1;1;0;-1;-1
274;443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;-6;3.67;1;0;1;0;1;0;1;0
274;443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2;-4;4.09;1;0;0;1;-1;-1;0;1
274;443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;2;-8;10.02;1;0;-1;-1;0;1;-1;-1
274;443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;2;0;1.21;0;1;0;1;0;1;1;0
274;443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;4;-8;4.32;0;1;-1;-1;1;0;0;1
274;443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;2;0;-2.03;0;1;1;0;-1;-1;-1;-1
274;443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;7;2;0;0.12;-1;-1;-1;-1;-1;-1;1;0
274;443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;8;4;0;-6.23;-1;-1;1;0;0;1;0;1
274;443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;9;4;0;-0.98;-1;-1;0;1;1;0;-1;-1
275;444;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;-8;8.31;1;0;1;0;1;0;1;0
275;444;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;2;5;0;10.16;1;0;0;1;-1;-1;0;1
275;444;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;3;4;0;12.0;1;0;-1;-1;0;1;-1;-1
275;444;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;4;4;0;5.77;0;1;0;1;0;1;1;0
275;444;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;5;2;4;6.3;0;1;-1;-1;1;0;0;1
275;444;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;6;4;0;2.61;0;1;1;0;-1;-1;-1;-1
275;444;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;7;2;0;2.1;-1;-1;-1;-1;-1;-1;1;0
275;444;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;8;2;10;-1.59;-1;-1;1;0;0;1;0;1
275;444;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;9;2;0;1.87;-1;-1;0;1;1;0;-1;-1
276;445;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;5;0;8.31;1;0;1;0;1;0;1;0
276;445;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;2;5;-2;10.16;1;0;0;1;-1;-1;0;1
276;445;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;3;5;-2;12.0;1;0;-1;-1;0;1;-1;-1
276;445;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;4;5;0;5.77;0;1;0;1;0;1;1;0
276;445;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;5;5;0;6.3;0;1;-1;-1;1;0;0;1
276;445;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;6;4;0;2.61;0;1;1;0;-1;-1;-1;-1
276;445;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;7;4;0;2.1;-1;-1;-1;-1;-1;-1;1;0
276;445;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;8;5;0;-1.59;-1;-1;1;0;0;1;0;1
276;445;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;9;4;0;1.87;-1;-1;0;1;1;0;-1;-1
277;446;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;1;0;1;0;0;1;4;-1;6.23;1;0;1;0;1;0;1;0
277;446;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;1;0;1;0;0;2;3;0;5.6;1;0;0;1;-1;-1;0;1
277;446;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;1;0;1;0;0;3;3;0;11.61;1;0;-1;-1;0;1;-1;-1
277;446;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;1;0;1;0;0;4;4;0;2.73;0;1;0;1;0;1;1;0
277;446;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;1;0;1;0;0;5;2;0;5.91;0;1;-1;-1;1;0;0;1
277;446;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;1;0;1;0;0;6;3;0;0.53;0;1;1;0;-1;-1;-1;-1
277;446;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;1;0;1;0;0;7;4;0;1.71;-1;-1;-1;-1;-1;-1;1;0
277;446;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;1;0;1;0;0;8;4;0;-3.67;-1;-1;1;0;0;1;0;1
277;446;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;1;0;1;0;0;9;4;0;0.61;-1;-1;0;1;1;0;-1;-1
278;447;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;1;4;8;8.31;1;0;1;0;1;0;1;0
278;447;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;2;5;0;10.16;1;0;0;1;-1;-1;0;1
278;447;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;3;5;8;12.0;1;0;-1;-1;0;1;-1;-1
278;447;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;4;4;0;5.77;0;1;0;1;0;1;1;0
278;447;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;5;4;0;6.3;0;1;-1;-1;1;0;0;1
278;447;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;6;4;0;2.61;0;1;1;0;-1;-1;-1;-1
278;447;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;7;4;0;2.1;-1;-1;-1;-1;-1;-1;1;0
278;447;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;8;1;0;-1.59;-1;-1;1;0;0;1;0;1
278;447;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;9;4;0;1.87;-1;-1;0;1;1;0;-1;-1
279;448;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;3.64;1;0;1;0;1;0;1;0
279;448;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2;0;4.77;1;0;0;1;-1;-1;0;1
279;448;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;3;1;0;10.12;1;0;-1;-1;0;1;-1;-1
279;448;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;4;2;0;1.69;0;1;0;1;0;1;1;0
279;448;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;5;1;0;4.42;0;1;-1;-1;1;0;0;1
279;448;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;6;1;0;-2.06;0;1;1;0;-1;-1;-1;-1
279;448;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;7;1;0;0.22;-1;-1;-1;-1;-1;-1;1;0
279;448;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;8;2;0;-6.26;-1;-1;1;0;0;1;0;1
279;448;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;9;3;0;-0.83;-1;-1;0;1;1;0;-1;-1
280;449;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;1;4;0;6.23;1;0;1;0;1;0;1;0
280;449;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;2;3;0;5.6;1;0;0;1;-1;-1;0;1
280;449;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;3;2;-7;11.61;1;0;-1;-1;0;1;-1;-1
280;449;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;4;4;0;2.73;0;1;0;1;0;1;1;0
280;449;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;5;5;-7;5.91;0;1;-1;-1;1;0;0;1
280;449;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;6;2;0;0.53;0;1;1;0;-1;-1;-1;-1
280;449;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;7;4;-6;1.71;-1;-1;-1;-1;-1;-1;1;0
280;449;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;8;3;0;-3.67;-1;-1;1;0;0;1;0;1
280;449;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;9;4;-5;0.61;-1;-1;0;1;1;0;-1;-1
281;450;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;1;3;0;8.31;1;0;1;0;1;0;1;0
281;450;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;2;4;0;10.16;1;0;0;1;-1;-1;0;1
281;450;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;3;4;-4;12.0;1;0;-1;-1;0;1;-1;-1
281;450;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;4;3;0;5.77;0;1;0;1;0;1;1;0
281;450;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;5;2;0;6.3;0;1;-1;-1;1;0;0;1
281;450;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;6;2;8;2.61;0;1;1;0;-1;-1;-1;-1
281;450;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;7;2;0;2.1;-1;-1;-1;-1;-1;-1;1;0
281;450;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;8;1;16;-1.59;-1;-1;1;0;0;1;0;1
281;450;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;9;2;8;1.87;-1;-1;0;1;1;0;-1;-1
282;451;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;1;1;5;8;12.31;1;0;1;0;1;0;1;0
282;451;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;1;2;4;0;12.63;1;0;0;1;-1;-1;0;1
282;451;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;1;3;5;16;12.0;1;0;-1;-1;0;1;-1;-1
282;451;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;1;4;4;16;10.3;0;1;0;1;0;1;1;0
282;451;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;1;5;5;16;8.0;0;1;-1;-1;1;0;0;1
282;451;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;1;6;5;0;2.61;0;1;1;0;-1;-1;-1;-1
282;451;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;1;7;2;0;6.1;-1;-1;-1;-1;-1;-1;1;0
282;451;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;1;8;2;16;0.11;-1;-1;1;0;0;1;0;1
282;451;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;1;9;1;8;2.1;-1;-1;0;1;1;0;-1;-1
283;452;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;1;2;0;9.76;1;0;1;0;1;0;1;0
283;452;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;2;1;0;3.82;1;0;0;1;-1;-1;0;1
283;452;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;3;1;0;1.73;1;0;-1;-1;0;1;-1;-1
283;452;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;4;3;0;0.94;0;1;0;1;0;1;1;0
283;452;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;5;1;0;-3.97;0;1;-1;-1;1;0;0;1
283;452;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;6;2;0;4.06;0;1;1;0;-1;-1;-1;-1
283;452;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;7;1;0;-8.17;-1;-1;-1;-1;-1;-1;1;0
283;452;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;8;4;0;-0.14;-1;-1;1;0;0;1;0;1
283;452;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;9;3;0;-1.18;-1;-1;0;1;1;0;-1;-1
284;453;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;2;8;8.31;1;0;1;0;1;0;1;0
284;453;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;2;2;0;10.16;1;0;0;1;-1;-1;0;1
284;453;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;3;2;8;12.0;1;0;-1;-1;0;1;-1;-1
284;453;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;4;2;6;5.77;0;1;0;1;0;1;1;0
284;453;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;5;2;6;6.3;0;1;-1;-1;1;0;0;1
284;453;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;6;2;8;2.61;0;1;1;0;-1;-1;-1;-1
284;453;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;7;2;6;2.1;-1;-1;-1;-1;-1;-1;1;0
284;453;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;8;1;10;-1.59;-1;-1;1;0;0;1;0;1
284;453;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;9;2;8;1.87;-1;-1;0;1;1;0;-1;-1
285;454;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;1;3;0;8.31;1;0;1;0;1;0;1;0
285;454;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;2;3;0;10.16;1;0;0;1;-1;-1;0;1
285;454;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;3;3;0;12.0;1;0;-1;-1;0;1;-1;-1
285;454;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;4;3;0;5.77;0;1;0;1;0;1;1;0
285;454;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;5;3;0;6.3;0;1;-1;-1;1;0;0;1
285;454;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;6;3;0;2.61;0;1;1;0;-1;-1;-1;-1
285;454;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;7;3;0;2.1;-1;-1;-1;-1;-1;-1;1;0
285;454;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;8;3;0;-1.59;-1;-1;1;0;0;1;0;1
285;454;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;9;4;0;1.87;-1;-1;0;1;1;0;-1;-1
286;455;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;1;1;3;0;6.23;1;0;1;0;1;0;1;0
286;455;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;1;2;3;0;5.6;1;0;0;1;-1;-1;0;1
286;455;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;1;3;2;0;11.61;1;0;-1;-1;0;1;-1;-1
286;455;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;1;4;3;0;2.73;0;1;0;1;0;1;1;0
286;455;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;1;5;4;0;5.91;0;1;-1;-1;1;0;0;1
286;455;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;1;6;3;0;0.53;0;1;1;0;-1;-1;-1;-1
286;455;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;1;7;3;0;1.71;-1;-1;-1;-1;-1;-1;1;0
286;455;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;1;8;3;0;-3.67;-1;-1;1;0;0;1;0;1
286;455;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;1;9;3;0;0.61;-1;-1;0;1;1;0;-1;-1
287;456;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;1;1;3;0;6.23;1;0;1;0;1;0;1;0
287;456;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;1;2;3;0;5.6;1;0;0;1;-1;-1;0;1
287;456;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;1;3;3;0;11.61;1;0;-1;-1;0;1;-1;-1
287;456;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;1;4;3;0;2.73;0;1;0;1;0;1;1;0
287;456;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;1;5;3;0;5.91;0;1;-1;-1;1;0;0;1
287;456;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;1;6;3;0;0.53;0;1;1;0;-1;-1;-1;-1
287;456;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;1;7;3;0;1.71;-1;-1;-1;-1;-1;-1;1;0
287;456;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;1;8;3;0;-3.67;-1;-1;1;0;0;1;0;1
287;456;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;1;9;1;-5;0.61;-1;-1;0;1;1;0;-1;-1
288;457;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;5;-8;6.25;1;0;1;0;1;0;1;0
288;457;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;2;5;-8;3.67;1;0;0;1;-1;-1;0;1
288;457;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;3;5;-8;9.38;1;0;-1;-1;0;1;-1;-1
288;457;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;4;5;-8;0.94;0;1;0;1;0;1;1;0
288;457;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;5;5;-8;3.68;0;1;-1;-1;1;0;0;1
288;457;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;6;5;0;0.55;0;1;1;0;-1;-1;-1;-1
288;457;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;7;5;0;-0.52;-1;-1;-1;-1;-1;-1;1;0
288;457;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;8;5;0;-3.65;-1;-1;1;0;0;1;0;1
288;457;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;9;5;0;-1.18;-1;-1;0;1;1;0;-1;-1
289;459;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;5;0;8.31;1;0;1;0;1;0;1;0
289;459;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;2;4;-16;10.16;1;0;0;1;-1;-1;0;1
289;459;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;3;4;0;12.0;1;0;-1;-1;0;1;-1;-1
289;459;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;4;4;0;5.77;0;1;0;1;0;1;1;0
289;459;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;5;4;-8;6.3;0;1;-1;-1;1;0;0;1
289;459;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;6;4;-16;2.61;0;1;1;0;-1;-1;-1;-1
289;459;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;7;3;0;2.1;-1;-1;-1;-1;-1;-1;1;0
289;459;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;8;3;0;-1.59;-1;-1;1;0;0;1;0;1
289;459;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;9;2;0;1.87;-1;-1;0;1;1;0;-1;-1
290;460;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;3;0;10.35;1;0;1;0;1;0;1;0
290;460;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;2;3;0;5.65;1;0;0;1;-1;-1;0;1
290;460;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;3;3;0;11.19;1;0;-1;-1;0;1;-1;-1
290;460;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;4;3;0;3.65;0;1;0;1;0;1;1;0
290;460;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;5;2;0;6.34;0;1;-1;-1;1;0;0;1
290;460;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;6;4;0;2.65;0;1;1;0;-1;-1;-1;-1
290;460;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;7;2;0;3.29;-1;-1;-1;-1;-1;-1;1;0
290;460;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;8;1;0;-0.7;-1;-1;1;0;0;1;0;1
290;460;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;9;1;0;0.93;-1;-1;0;1;1;0;-1;-1
291;462;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;4;-12;8.31;1;0;1;0;1;0;1;0
291;462;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;5;-12;10.16;1;0;0;1;-1;-1;0;1
291;462;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;3;5;-12;12.0;1;0;-1;-1;0;1;-1;-1
291;462;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;4;4;-12;5.77;0;1;0;1;0;1;1;0
291;462;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;5;4;-10;6.3;0;1;-1;-1;1;0;0;1
291;462;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;6;3;-10;2.61;0;1;1;0;-1;-1;-1;-1
291;462;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;7;1;0;2.1;-1;-1;-1;-1;-1;-1;1;0
291;462;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;8;1;8;-1.59;-1;-1;1;0;0;1;0;1
291;462;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;9;2;6;1.87;-1;-1;0;1;1;0;-1;-1
292;464;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;1;4;0;3.67;1;0;1;0;1;0;1;0
292;464;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;2;4;0;4.09;1;0;0;1;-1;-1;0;1
292;464;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;3;4;0;10.02;1;0;-1;-1;0;1;-1;-1
292;464;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;4;4;0;1.21;0;1;0;1;0;1;1;0
292;464;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;5;4;0;4.32;0;1;-1;-1;1;0;0;1
292;464;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;6;1;15;-2.03;0;1;1;0;-1;-1;-1;-1
